MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,speed_calc,acceleration,delta_heading,speed_ma,acceleration_ma,delta_heading_ma,LAT_pred,LON_pred,prediction_error
367108750,2020-01-01 00:00:08,30.03844,-90.67875,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,30.03844,-90.67875,0.0
367108780,2020-01-01 00:00:08,37.82829,-76.27838,0.0,263.5,511.0,0.0,,0.0,0.0,,0.0,37.82829,-76.27838,0.0
367108850,2020-01-01 00:00:46,29.65499,-91.12409,0.0,239.0,511.0,0.0,,0.0,0.0,,0.0,29.65499,-91.12409,0.0
367109430,2020-01-01 00:00:06,29.76362,-95.09753,0.0,8.7,175.0,0.0,,0.0,0.0,,0.0,29.76362,-95.09753,0.0
367109430,2020-01-01 00:01:17,29.76362,-95.09753,0.0,280.2,172.0,0.0,0.0,-3.0,0.0,0.0,-1.5,29.76362,-95.09753,0.0
367109720,2020-01-01 00:00:07,30.07427,-90.89972,0.0,328.8,336.0,0.0,,0.0,0.0,,0.0,30.07427,-90.89972,0.0
367109910,2020-01-01 00:00:00,47.65925,-122.37875,0.0,342.3,95.0,0.0,,0.0,0.0,,0.0,47.65925,-122.37875,0.0
367110280,2020-01-01 00:00:04,42.24341,-70.97089,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,42.24341,-70.97089,0.0
367110440,2020-01-01 00:00:22,28.84405,-89.39698,0.1,283.9,511.0,0.0,,0.0,0.0,,0.0,28.84405,-89.39698,0.0
367110450,2020-01-01 00:00:14,29.68265,-95.0087,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,29.68265,-95.0087,0.0
367110550,2020-01-01 00:00:02,42.24283,-70.972,0.0,308.7,511.0,0.0,,0.0,0.0,,0.0,42.24283,-70.972,0.0
367111870,2020-01-01 00:00:12,29.5968,-90.66586,0.0,185.3,511.0,0.0,,0.0,0.0,,0.0,29.5968,-90.66586,0.0
367112570,2020-01-01 00:00:12,29.73631,-95.14633,5.9,96.6,511.0,0.0,,0.0,0.0,,0.0,29.73631,-95.14633,0.0
367113150,2020-01-01 00:00:08,29.93804,-90.00449,0.1,106.3,305.0,0.0,,0.0,0.0,,0.0,29.93804,-90.00449,0.0
367113430,2020-01-01 00:00:06,38.85034,-90.11542,0.0,247.1,511.0,0.0,,0.0,0.0,,0.0,38.85034,-90.11542,0.0
367113590,2020-01-01 00:00:13,29.80926,-92.26815,6.5,112.0,511.0,0.0,,0.0,0.0,,0.0,29.80926,-92.26815,0.0
367113620,2020-01-01 00:00:07,33.76045,-118.19215,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,33.76045,-118.19215,0.0
367113860,2020-01-01 00:00:09,29.0166,-91.48937,16.2,38.2,511.0,0.0,,0.0,0.0,,0.0,29.0166,-91.48937,0.0
367113960,2020-01-01 00:00:09,29.90284,-90.08053,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,29.90284,-90.08053,0.0
367114050,2020-01-01 00:00:10,29.99354,-91.26967,4.0,185.9,511.0,0.0,,0.0,0.0,,0.0,29.99354,-91.26967,0.0
367114110,2020-01-01 00:00:12,21.31683,-157.87766,0.0,27.0,511.0,0.0,,0.0,0.0,,0.0,21.31683,-157.87766,0.0
367114740,2020-01-01 00:00:21,41.21179,-73.0517,0.0,145.1,307.0,0.0,,0.0,0.0,,0.0,41.21179,-73.0517,0.0
367115000,2020-01-01 00:00:09,40.6414,-74.12026,0.0,173.3,166.0,0.0,,0.0,0.0,,0.0,40.6414,-74.12026,0.0
367115250,2020-01-01 00:00:01,60.1186,-149.43843,0.1,298.4,511.0,0.0,,0.0,0.0,,0.0,60.1186,-149.43843,0.0
367115580,2020-01-01 00:00:07,43.61814,-83.84231,0.0,283.3,511.0,0.0,,0.0,0.0,,0.0,43.61814,-83.84231,0.0
367116420,2020-01-01 00:00:06,30.47857,-91.74994,5.7,327.0,511.0,0.0,,0.0,0.0,,0.0,30.47857,-91.74994,0.0
367116570,2020-01-01 00:00:07,39.2688,-74.98208,0.0,258.2,511.0,0.0,,0.0,0.0,,0.0,39.2688,-74.98208,0.0
367117840,2020-01-01 00:00:50,36.94572,-122.06427,3.9,90.8,511.0,0.0,,0.0,0.0,,0.0,36.94572,-122.06427,0.0
367118440,2020-01-01 00:00:02,37.04883,-88.42613,0.0,320.4,70.0,0.0,,0.0,0.0,,0.0,37.04883,-88.42613,0.0
367118440,2020-01-01 00:01:12,37.04883,-88.42612,0.0,237.5,70.0,0.012678164799366507,0.00018111663999095012,0.0,0.006339082399683254,0.00018111663999095012,0.0,37.04883,-88.42612,0.0
367118980,2020-01-01 00:00:16,29.79059,-95.06396,0.1,237.5,312.0,0.0,,0.0,0.0,,0.0,29.79059,-95.06396,0.0
367119040,2020-01-01 00:00:21,25.807,-80.14535,0.1,162.0,14.0,0.0,,0.0,0.0,,0.0,25.807,-80.14535,0.0
367120020,2020-01-01 00:00:13,36.97102,-76.41535,0.0,219.0,511.0,0.0,,0.0,0.0,,0.0,36.97102,-76.41535,0.0
367120230,2020-01-01 00:00:05,39.71805,-75.51762,8.7,114.2,511.0,0.0,,0.0,0.0,,0.0,39.71805,-75.51762,0.0
367120230,2020-01-01 00:01:06,39.71695,-75.51481,8.7,116.1,511.0,4.420943913884189,0.07247449039154408,0.0,2.2104719569420945,0.07247449039154408,0.0,39.71695,-75.51481,0.0
367120490,2020-01-01 00:00:07,29.99327,-90.80405,4.5,216.2,511.0,0.0,,0.0,0.0,,0.0,29.99327,-90.80405,0.0
367120550,2020-01-01 00:00:02,39.89397,-75.19707,0.0,280.1,511.0,0.0,,0.0,0.0,,0.0,39.89397,-75.19707,0.0
367120990,2020-01-01 00:00:00,44.84255,-87.38446,0.1,161.8,511.0,0.0,,0.0,0.0,,0.0,44.84255,-87.38446,0.0
367121010,2020-01-01 00:00:02,46.76918,-92.00262,0.1,42.5,294.0,0.0,,0.0,0.0,,0.0,46.76918,-92.00262,0.0
367121040,2020-01-01 00:00:42,41.69705,-83.45103,0.1,180.0,511.0,0.0,,0.0,0.0,,0.0,41.69705,-83.45103,0.0
367121840,2020-01-01 00:00:11,47.64459,-122.31428,0.0,331.0,511.0,0.0,,0.0,0.0,,0.0,47.64459,-122.31428,0.0
367122220,2020-01-01 00:00:03,37.80515,-122.34234,0.0,291.5,154.0,0.0,,0.0,0.0,,0.0,37.80515,-122.34234,0.0
367122230,2020-01-01 00:00:07,40.5608,-89.70283,3.6,39.6,511.0,0.0,,0.0,0.0,,0.0,40.5608,-89.70283,0.0
367122290,2020-01-01 00:00:05,29.7236,-95.23484,0.0,115.8,511.0,0.0,,0.0,0.0,,0.0,29.7236,-95.23484,0.0
367122360,2020-01-01 00:00:02,47.65102,-122.32938,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,47.65102,-122.32938,0.0
367122420,2020-01-01 00:00:13,29.95303,-90.05669,0.7,141.1,157.0,0.0,,0.0,0.0,,0.0,29.95303,-90.05669,0.0
367122610,2020-01-01 00:00:05,41.67301,-88.02524,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,41.67301,-88.02524,0.0
367122610,2020-01-01 00:01:07,41.67301,-88.02524,0.0,360.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67301,-88.02524,0.0
367122680,2020-01-01 00:00:11,30.38816,-81.49972,0.0,313.7,307.0,0.0,,0.0,0.0,,0.0,30.38816,-81.49972,0.0
367122690,2020-01-01 00:00:07,40.64778,-89.61053,0.0,177.3,511.0,0.0,,0.0,0.0,,0.0,40.64778,-89.61053,0.0
367122740,2020-01-01 00:00:01,41.69535,-87.92632,6.4,280.3,511.0,0.0,,0.0,0.0,,0.0,41.69535,-87.92632,0.0
367122740,2020-01-01 00:01:11,41.69576,-87.92901,6.3,282.2,511.0,3.256444551095712,0.04652063644422445,0.0,1.628222275547856,0.04652063644422445,0.0,41.69576,-87.92901,0.0
367122870,2020-01-01 00:01:07,28.07764,-80.60177,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,28.07764,-80.60177,0.0
367124050,2020-01-01 00:00:04,47.67284,-122.40904,4.7,321.0,319.0,0.0,,0.0,0.0,,0.0,47.67284,-122.40904,0.0
367124190,2020-01-01 00:00:14,55.05896,-162.32566,0.0,283.7,204.0,0.0,,0.0,0.0,,0.0,55.05896,-162.32566,0.0
367124980,2020-01-01 00:00:08,33.73451,-118.27093,0.0,262.6,511.0,0.0,,0.0,0.0,,0.0,33.73451,-118.27093,0.0
367125050,2020-01-01 00:00:07,30.70079,-88.03613,0.0,282.5,164.0,0.0,,0.0,0.0,,0.0,30.70079,-88.03613,0.0
367126410,2020-01-01 00:01:08,28.9029,-95.37155,2.4,58.6,53.0,0.0,,0.0,0.0,,0.0,28.9029,-95.37155,0.0
367126590,2020-01-01 00:00:03,34.22306,-77.95488,0.0,258.5,511.0,0.0,,0.0,0.0,,0.0,34.22306,-77.95488,0.0
367126620,2020-01-01 00:00:01,34.22405,-77.95458,0.0,259.4,511.0,0.0,,0.0,0.0,,0.0,34.22405,-77.95458,0.0
367126620,2020-01-01 00:01:11,34.22406,-77.95458,0.0,262.0,511.0,0.015884989525693366,0.0002269284217956195,0.0,0.007942494762846683,0.0002269284217956195,0.0,34.22406,-77.95458,0.0
367127110,2020-01-01 00:00:00,29.80178,-95.06503,0.6,289.6,511.0,0.0,,0.0,0.0,,0.0,29.80178,-95.06503,0.0
367127120,2020-01-01 00:00:10,27.79638,-97.02216,1.3,218.3,511.0,0.0,,0.0,0.0,,0.0,27.79638,-97.02216,0.0
367127830,2020-01-01 00:00:01,37.65889,-76.44082,0.0,251.8,511.0,0.0,,0.0,0.0,,0.0,37.65889,-76.44082,0.0
367128260,2020-01-01 00:00:55,43.6513,-70.25422,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,43.6513,-70.25422,0.0
367128430,2020-01-01 00:00:00,21.31337,-157.86605,0.1,194.3,511.0,0.0,,0.0,0.0,,0.0,21.31337,-157.86605,0.0
367128950,2020-01-01 00:00:12,30.39773,-81.55201,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,30.39773,-81.55201,0.0
367129500,2020-01-01 00:01:07,30.06093,-90.8625,1.1,78.5,202.0,0.0,,0.0,0.0,,0.0,30.06093,-90.8625,0.0
367129530,2020-01-01 00:00:06,39.94321,-75.1401,0.0,264.0,511.0,0.0,,0.0,0.0,,0.0,39.94321,-75.1401,0.0
367129560,2020-01-01 00:00:43,25.00208,-80.50229,0.0,231.0,511.0,0.0,,0.0,0.0,,0.0,25.00208,-80.50229,0.0
367129630,2020-01-01 00:00:11,37.18024,-88.21508,0.1,219.8,511.0,0.0,,0.0,0.0,,0.0,37.18024,-88.21508,0.0
367129670,2020-01-01 00:00:12,37.04886,-88.42613,0.0,135.7,511.0,0.0,,0.0,0.0,,0.0,37.04886,-88.42613,0.0
367130910,2020-01-01 00:00:04,41.4556,-70.59939,0.2,264.7,83.0,0.0,,0.0,0.0,,0.0,41.4556,-70.59939,0.0
367131150,2020-01-01 00:00:12,29.73948,-95.15981,0.0,333.4,181.0,0.0,,0.0,0.0,,0.0,29.73948,-95.15981,0.0
367132630,2020-01-01 00:00:02,41.67473,-87.43757,0.2,346.7,343.0,0.0,,0.0,0.0,,0.0,41.67473,-87.43757,0.0
367133160,2020-01-01 00:00:34,47.26309,-122.36414,0.0,225.8,311.0,0.0,,0.0,0.0,,0.0,47.26309,-122.36414,0.0
367133320,2020-01-01 00:00:18,29.19226,-89.60054,2.9,126.2,511.0,0.0,,0.0,0.0,,0.0,29.19226,-89.60054,0.0
367133910,2020-01-01 00:00:05,33.76545,-118.25564,0.0,232.6,511.0,0.0,,0.0,0.0,,0.0,33.76545,-118.25564,0.0
367134010,2020-01-01 00:00:03,40.76178,-74.00301,0.2,360.0,511.0,0.0,,0.0,0.0,,0.0,40.76178,-74.00301,0.0
367134010,2020-01-01 00:01:14,40.76179,-74.00299,0.0,360.0,511.0,0.028427684566531743,0.00040038992347227805,0.0,0.014213842283265872,0.00040038992347227805,0.0,40.76179,-74.00299,0.0
367134760,2020-01-01 00:00:21,38.94866,-74.90642,0.0,124.3,511.0,0.0,,0.0,0.0,,0.0,38.94866,-74.90642,0.0
367135370,2020-01-01 00:00:46,53.90193,-166.52902,0.1,238.6,511.0,0.0,,0.0,0.0,,0.0,53.90193,-166.52902,0.0
367135430,2020-01-01 00:00:06,30.21887,-93.25798,0.0,232.2,167.0,0.0,,0.0,0.0,,0.0,30.21887,-93.25798,0.0
367136020,2020-01-01 00:00:19,37.21753,-76.79637,8.0,311.5,511.0,0.0,,0.0,0.0,,0.0,37.21753,-76.79637,0.0
367136040,2020-01-01 00:00:07,29.31087,-94.78955,0.0,228.6,511.0,0.0,,0.0,0.0,,0.0,29.31087,-94.78955,0.0
367136670,2020-01-01 00:00:53,30.76825,-88.05752,0.0,144.5,271.0,0.0,,0.0,0.0,,0.0,30.76825,-88.05752,0.0
367136690,2020-01-01 00:00:00,31.76209,-88.11561,6.5,81.9,88.0,0.0,,0.0,0.0,,0.0,31.76209,-88.11561,0.0
367138360,2020-01-01 00:00:08,30.21889,-93.2581,0.0,252.1,511.0,0.0,,0.0,0.0,,0.0,30.21889,-93.2581,0.0
367138430,2020-01-01 00:00:07,39.8749,-75.20981,0.0,308.0,322.0,0.0,,0.0,0.0,,0.0,39.8749,-75.20981,0.0
367138450,2020-01-01 00:00:15,30.02195,-93.98758,0.0,265.0,347.0,0.0,,0.0,0.0,,0.0,30.02195,-93.98758,0.0
367138470,2020-01-01 00:00:13,29.48443,-94.85962,6.7,335.1,511.0,0.0,,0.0,0.0,,0.0,29.48443,-94.85962,0.0
367138490,2020-01-01 00:00:05,29.25463,-89.97235,0.0,283.9,341.0,0.0,,0.0,0.0,,0.0,29.25463,-89.97235,0.0
367138780,2020-01-01 00:00:08,30.31458,-91.19013,9.0,265.5,511.0,0.0,,0.0,0.0,,0.0,30.31458,-91.19013,0.0
367139030,2020-01-01 00:00:05,26.08656,-80.18547,0.1,262.3,265.0,0.0,,0.0,0.0,,0.0,26.08656,-80.18547,0.0
367139510,2020-01-01 00:00:01,39.25827,-76.55595,0.0,206.6,511.0,0.0,,0.0,0.0,,0.0,39.25827,-76.55595,0.0
367139590,2020-01-01 00:00:43,30.04126,-94.03575,0.1,182.2,350.0,0.0,,0.0,0.0,,0.0,30.04126,-94.03575,0.0
367139970,2020-01-01 00:00:01,32.45022,-91.07939,5.4,305.1,305.0,0.0,,0.0,0.0,,0.0,32.45022,-91.07939,0.0
367139980,2020-01-01 00:00:12,30.53297,-91.24519,7.9,226.4,245.0,0.0,,0.0,0.0,,0.0,30.53297,-91.24519,0.0
367140820,2020-01-01 00:00:00,37.04439,-89.30173,5.0,125.6,123.0,0.0,,0.0,0.0,,0.0,37.04439,-89.30173,0.0
367140920,2020-01-01 00:00:12,29.80491,-93.3486,0.0,220.2,511.0,0.0,,0.0,0.0,,0.0,29.80491,-93.3486,0.0
367140920,2020-01-01 00:01:13,29.80491,-93.3486,0.0,221.5,511.0,0.0,0.0,0.0,0.0,0.0,0.0,29.80491,-93.3486,0.0
367140960,2020-01-01 00:00:00,30.25414,-91.2705,0.0,226.5,511.0,0.0,,0.0,0.0,,0.0,30.25414,-91.2705,0.0
367140960,2020-01-01 00:01:10,30.25414,-91.27051,0.0,228.1,511.0,0.013721439686604229,0.00019602056695148897,0.0,0.006860719843302114,0.00019602056695148897,0.0,30.25414,-91.27051,0.0
367140970,2020-01-01 00:00:09,29.80389,-93.34519,0.0,231.9,511.0,0.0,,0.0,0.0,,0.0,29.80389,-93.34519,0.0
367141080,2020-01-01 00:00:09,30.05148,-90.64346,0.0,246.2,295.0,0.0,,0.0,0.0,,0.0,30.05148,-90.64346,0.0
367141180,2020-01-01 00:00:00,41.29385,-72.90448,0.0,301.2,94.0,0.0,,0.0,0.0,,0.0,41.29385,-72.90448,0.0
367141180,2020-01-01 00:01:09,41.29386,-72.9045,0.0,266.4,93.0,0.029087910770573485,0.0004215639242112099,-1.0,0.014543955385286743,0.0004215639242112099,-0.5,41.29386,-72.9045,0.0
367141190,2020-01-01 00:00:08,38.7825,-75.12033,0.1,259.4,511.0,0.0,,0.0,0.0,,0.0,38.7825,-75.12033,0.0
367141210,2020-01-01 00:00:01,39.93491,-75.14157,0.0,157.2,511.0,0.0,,0.0,0.0,,0.0,39.93491,-75.14157,0.0
367141370,2020-01-01 00:00:00,37.04853,-89.17139,5.2,26.1,511.0,0.0,,0.0,0.0,,0.0,37.04853,-89.17139,0.0
367141430,2020-01-01 00:00:05,35.38149,-76.7749,0.0,196.0,198.0,0.0,,0.0,0.0,,0.0,35.38149,-76.7749,0.0
367141920,2020-01-01 00:00:13,29.68333,-94.98497,0.0,221.2,511.0,0.0,,0.0,0.0,,0.0,29.68333,-94.98497,0.0
367142710,2020-01-01 00:00:09,37.04221,-89.1823,0.0,256.1,511.0,0.0,,0.0,0.0,,0.0,37.04221,-89.1823,0.0
367142830,2020-01-01 00:00:14,29.98377,-90.39731,0.1,102.2,511.0,0.0,,0.0,0.0,,0.0,29.98377,-90.39731,0.0
367143000,2020-01-01 00:00:58,55.3554,-131.69957,0.0,286.4,128.0,0.0,,0.0,0.0,,0.0,55.3554,-131.69957,0.0
367143030,2020-01-01 00:00:09,35.23268,-75.4589,7.5,7.6,6.0,0.0,,0.0,0.0,,0.0,35.23268,-75.4589,0.0
367143360,2020-01-01 00:00:08,38.60526,-90.19105,0.0,246.2,511.0,0.0,,0.0,0.0,,0.0,38.60526,-90.19105,0.0
367143450,2020-01-01 00:00:08,38.8692,-90.1524,0.5,119.7,511.0,0.0,,0.0,0.0,,0.0,38.8692,-90.1524,0.0
367143460,2020-01-01 00:00:07,37.79791,-122.3945,0.0,9.6,511.0,0.0,,0.0,0.0,,0.0,37.79791,-122.3945,0.0
367143460,2020-01-01 00:01:18,37.79791,-122.39452,0.0,13.3,511.0,0.024750342146626445,0.0003485963682623443,0.0,0.012375171073313223,0.0003485963682623443,0.0,37.79791,-122.39452,0.0
367143520,2020-01-01 00:00:11,28.88458,-90.02439,0.0,175.7,511.0,0.0,,0.0,0.0,,0.0,28.88458,-90.02439,0.0
367143710,2020-01-01 00:00:08,41.67774,-88.01127,0.0,253.9,511.0,0.0,,0.0,0.0,,0.0,41.67774,-88.01127,0.0
367143960,2020-01-01 00:00:43,29.35786,-90.2511,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,29.35786,-90.2511,0.0
367144000,2020-01-01 00:00:18,55.35623,-131.70003,0.0,286.0,309.0,0.0,,0.0,0.0,,0.0,55.35623,-131.70003,0.0
367144870,2020-01-01 00:00:10,29.121,-90.20221,0.0,189.0,338.0,0.0,,0.0,0.0,,0.0,29.121,-90.20221,0.0
367145380,2020-01-01 00:00:02,28.90715,-95.36503,0.0,360.0,237.0,0.0,,0.0,0.0,,0.0,28.90715,-95.36503,0.0
367145440,2020-01-01 00:00:00,27.8779,-97.04405,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,27.8779,-97.04405,0.0
367145680,2020-01-01 00:00:01,42.61114,-73.76005,0.0,260.2,6.0,0.0,,0.0,0.0,,0.0,42.61114,-73.76005,0.0
367145870,2020-01-01 00:00:00,41.53053,-70.23945,26.1,334.0,330.0,0.0,,0.0,0.0,,0.0,41.53053,-70.23945,0.0
367146170,2020-01-01 00:00:12,29.8304,-93.96192,5.9,158.0,165.0,0.0,,0.0,0.0,,0.0,29.8304,-93.96192,0.0
367146360,2020-01-01 00:00:06,43.65798,-70.24817,0.0,279.6,511.0,0.0,,0.0,0.0,,0.0,43.65798,-70.24817,0.0
367146720,2020-01-01 00:00:06,33.60989,-117.92739,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,33.60989,-117.92739,0.0
367146780,2020-01-01 00:00:29,29.57691,-90.60874,0.0,255.3,90.0,0.0,,0.0,0.0,,0.0,29.57691,-90.60874,0.0
367147430,2020-01-01 00:00:02,47.66694,-122.39086,0.0,331.4,80.0,0.0,,0.0,0.0,,0.0,47.66694,-122.39086,0.0
367147860,2020-01-01 00:00:16,26.09666,-83.05035,7.9,10.9,6.0,0.0,,0.0,0.0,,0.0,26.09666,-83.05035,0.0
367148440,2020-01-01 00:00:22,37.01332,-76.31781,0.1,197.5,511.0,0.0,,0.0,0.0,,0.0,37.01332,-76.31781,0.0
367148710,2020-01-01 00:00:00,39.94153,-75.14047,0.0,273.0,511.0,0.0,,0.0,0.0,,0.0,39.94153,-75.14047,0.0
367148870,2020-01-01 00:00:07,39.94158,-75.14093,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,39.94158,-75.14093,0.0
367149340,2020-01-01 00:00:00,29.96476,-90.02724,1.3,10.0,16.0,0.0,,0.0,0.0,,0.0,29.96476,-90.02724,0.0
367149340,2020-01-01 00:01:10,29.96496,-90.02718,0.1,51.0,16.0,0.3282544258415372,0.004689348940593388,0.0,0.1641272129207686,0.004689348940593388,0.0,29.96496,-90.02718,0.0
367149490,2020-01-01 00:00:02,39.19748,-74.63441,0.0,137.9,511.0,0.0,,0.0,0.0,,0.0,39.19748,-74.63441,0.0
367149490,2020-01-01 00:01:13,39.19748,-74.63441,0.0,137.9,511.0,0.0,0.0,0.0,0.0,0.0,0.0,39.19748,-74.63441,0.0
367149890,2020-01-01 00:00:08,41.81515,-71.40021,0.0,239.7,330.0,0.0,,0.0,0.0,,0.0,41.81515,-71.40021,0.0
367151170,2020-01-01 00:01:00,27.83092,-97.03339,9.5,296.9,511.0,0.0,,0.0,0.0,,0.0,27.83092,-97.03339,0.0
367151180,2020-01-01 00:00:12,29.25802,-89.36376,0.0,217.7,511.0,0.0,,0.0,0.0,,0.0,29.25802,-89.36376,0.0
367151310,2020-01-01 00:00:11,21.31017,-157.86583,0.2,241.0,511.0,0.0,,0.0,0.0,,0.0,21.31017,-157.86583,0.0
367151380,2020-01-01 00:00:14,29.57672,-90.60553,0.1,229.2,1.0,0.0,,0.0,0.0,,0.0,29.57672,-90.60553,0.0
367151450,2020-01-01 00:00:09,29.36185,-94.77983,0.0,54.1,511.0,0.0,,0.0,0.0,,0.0,29.36185,-94.77983,0.0
367151460,2020-01-01 00:00:14,29.94603,-93.86315,7.0,19.4,511.0,0.0,,0.0,0.0,,0.0,29.94603,-93.86315,0.0
367151590,2020-01-01 00:00:37,24.84484,-82.03796,2.6,100.3,511.0,0.0,,0.0,0.0,,0.0,24.84484,-82.03796,0.0
367151880,2020-01-01 00:00:14,29.62449,-89.91852,0.0,111.1,511.0,0.0,,0.0,0.0,,0.0,29.62449,-89.91852,0.0
367152790,2020-01-01 00:00:57,41.88898,-87.62581,0.0,203.6,511.0,0.0,,0.0,0.0,,0.0,41.88898,-87.62581,0.0
367152840,2020-01-01 00:00:03,46.30217,-124.04268,0.2,43.0,511.0,0.0,,0.0,0.0,,0.0,46.30217,-124.04268,0.0
367153690,2020-01-01 00:00:06,29.22049,-89.29245,17.8,326.9,511.0,0.0,,0.0,0.0,,0.0,29.22049,-89.29245,0.0
367154530,2020-01-01 00:01:43,57.78653,-152.41104,0.2,337.5,511.0,0.0,,0.0,0.0,,0.0,57.78653,-152.41104,0.0
367154920,2020-01-01 00:00:16,28.97494,-89.95406,0.0,129.8,511.0,0.0,,0.0,0.0,,0.0,28.97494,-89.95406,0.0
367155110,2020-01-01 00:00:08,46.16716,-123.91807,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,46.16716,-123.91807,0.0
367155310,2020-01-01 00:00:08,28.82149,-95.53707,5.1,13.6,15.0,0.0,,0.0,0.0,,0.0,28.82149,-95.53707,0.0
367155780,2020-01-01 00:00:01,37.79149,-122.27717,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,37.79149,-122.27717,0.0
367155810,2020-01-01 00:00:01,30.30357,-87.72863,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,30.30357,-87.72863,0.0
367156110,2020-01-01 00:00:36,30.4075,-90.15588,0.0,196.8,511.0,0.0,,0.0,0.0,,0.0,30.4075,-90.15588,0.0
367156850,2020-01-01 00:00:15,29.77131,-95.10203,0.0,242.1,511.0,0.0,,0.0,0.0,,0.0,29.77131,-95.10203,0.0
367156870,2020-01-01 00:00:16,47.6424,-122.34188,0.0,1.6,89.0,0.0,,0.0,0.0,,0.0,47.6424,-122.34188,0.0
367157090,2020-01-01 00:00:01,27.84871,-97.06269,0.0,101.1,511.0,0.0,,0.0,0.0,,0.0,27.84871,-97.06269,0.0
367157110,2020-01-01 00:00:03,40.63466,-73.30974,0.0,262.5,511.0,0.0,,0.0,0.0,,0.0,40.63466,-73.30974,0.0
367157110,2020-01-01 00:01:13,40.63467,-73.30975,0.0,267.9,511.0,0.019941166821367533,0.0002848738117338219,0.0,0.009970583410683766,0.0002848738117338219,0.0,40.63467,-73.30975,0.0
367157570,2020-01-01 00:00:06,40.63663,-74.07237,0.1,262.4,511.0,0.0,,0.0,0.0,,0.0,40.63663,-74.07237,0.0
367157580,2020-01-01 00:00:59,57.78586,-152.41048,0.0,206.2,511.0,0.0,,0.0,0.0,,0.0,57.78586,-152.41048,0.0
367158710,2020-01-01 00:00:01,33.85572,-78.55016,9.5,112.3,511.0,0.0,,0.0,0.0,,0.0,33.85572,-78.55016,0.0
367159020,2020-01-01 00:00:00,45.6493,-84.47044,0.0,215.7,207.0,0.0,,0.0,0.0,,0.0,45.6493,-84.47044,0.0
367159120,2020-01-01 00:00:00,36.83891,-76.2914,0.0,256.7,328.0,0.0,,0.0,0.0,,0.0,36.83891,-76.2914,0.0
367159690,2020-01-01 00:00:46,21.31677,-157.87714,0.0,3.7,511.0,0.0,,0.0,0.0,,0.0,21.31677,-157.87714,0.0
367160000,2020-01-01 00:00:12,30.43599,-91.20025,0.0,165.5,511.0,0.0,,0.0,0.0,,0.0,30.43599,-91.20025,0.0
367161000,2020-01-01 00:00:03,47.62629,-122.38303,0.0,277.2,269.0,0.0,,0.0,0.0,,0.0,47.62629,-122.38303,0.0
367161000,2020-01-01 00:01:13,47.62629,-122.38302,0.0,312.8,269.0,0.010705902797456219,0.00015294146853508884,0.0,0.0053529513987281094,0.00015294146853508884,0.0,47.62629,-122.38302,0.0
367161340,2020-01-01 00:00:52,21.31636,-157.87733,0.0,292.6,511.0,0.0,,0.0,0.0,,0.0,21.31636,-157.87733,0.0
367161570,2020-01-01 00:00:01,33.34673,-118.32316,0.1,360.0,511.0,0.0,,0.0,0.0,,0.0,33.34673,-118.32316,0.0
367161930,2020-01-01 00:00:12,46.16721,-123.91683,0.2,42.2,511.0,0.0,,0.0,0.0,,0.0,46.16721,-123.91683,0.0
367161940,2020-01-01 00:00:06,36.88054,-75.91128,7.6,135.6,138.0,0.0,,0.0,0.0,,0.0,36.88054,-75.91128,0.0
367161950,2020-01-01 00:01:10,40.67538,-74.07151,0.0,234.2,511.0,0.0,,0.0,0.0,,0.0,40.67538,-74.07151,0.0
367161960,2020-01-01 00:00:15,29.12778,-90.21628,0.0,210.8,258.0,0.0,,0.0,0.0,,0.0,29.12778,-90.21628,0.0
367162190,2020-01-01 00:00:07,46.19973,-123.76132,0.0,203.8,252.0,0.0,,0.0,0.0,,0.0,46.19973,-123.76132,0.0
367162230,2020-01-01 00:00:19,36.96567,-89.09538,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,36.96567,-89.09538,0.0
367162510,2020-01-01 00:00:22,41.48951,-71.3223,0.0,248.1,511.0,0.0,,0.0,0.0,,0.0,41.48951,-71.3223,0.0
367162640,2020-01-01 00:00:06,48.49262,-122.68176,3.7,108.4,118.0,0.0,,0.0,0.0,,0.0,48.49262,-122.68176,0.0
367162830,2020-01-01 00:00:14,29.37566,-94.86906,0.0,297.7,284.0,0.0,,0.0,0.0,,0.0,29.37566,-94.86906,0.0
