MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,speed_calc,acceleration,delta_heading,speed_ma,acceleration_ma,delta_heading_ma,LAT_pred,LON_pred,prediction_error,Label
367702530,2020-01-01 00:00:09,30.01158,-90.76315,0.0,25.2,76.0,0.0,,0.0,0.0,,0.0,30.01158,-90.76315,0.0,Normal
255805867,2020-01-01 00:00:09,33.75895002004008,-118.22872997995992,0.0,10.9,250.0,0.0,-0.1,-324.40000000000003,0.03333333333333333,-3.9000000000000004,-92.09999999999998,33.75905644723789,-118.22872814551143,0.00010644300650704539,Spoofed
367505670,2020-01-01 00:00:09,29.97212,-90.39919,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,29.97212,-90.39919,0.0,Normal
367113860,2020-01-01 00:00:09,29.0166,-91.48937,16.2,38.2,511.0,0.0,,0.0,0.0,,0.0,29.0166,-91.48937,0.0,Normal
367357320,2020-01-01 00:00:09,30.8022,-81.51778,0.1,213.8,511.0,0.0,,0.0,0.0,,0.0,30.8022,-81.51778,0.0,Normal
367548420,2020-01-01 00:00:09,48.18479,-123.19696,8.8,250.8,250.0,0.0,,0.0,0.0,,0.0,48.18479,-123.19696,0.0,Normal
367653440,2020-01-01 00:00:09,30.2476,-89.55886,6.0,230.1,511.0,0.0,,0.0,0.0,,0.0,30.2476,-89.55886,0.0,Normal
367653290,2020-01-01 00:00:09,30.77971,-88.06058,0.0,17.8,107.0,0.0,,0.0,0.0,,0.0,30.77971,-88.06058,0.0,Normal
308371000,2020-01-01 00:00:09,33.10587,-118.50715,1.0,113.0,52.0,1.0,-10.3,-174.0,6.866666666666667,-3.4666666666666672,8.0,33.10592740051525,-118.50728428554787,0.00014603913009161038,Spoofed
367113960,2020-01-01 00:00:09,29.90284,-90.08053,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,29.90284,-90.08053,0.0,Normal
338570000,2020-01-01 00:00:09,28.92678,-95.28772,8.3,138.1,139.0,0.0,,0.0,0.0,,0.0,28.92678,-95.28772,0.0,Normal
367333870,2020-01-01 00:00:09,40.24003,-79.95821,4.4,74.7,76.0,0.0,,0.0,0.0,,0.0,40.24003,-79.95821,0.0,Normal
367361620,2020-01-01 00:00:09,40.7472,-74.00965,0.0,284.8,511.0,0.0,,0.0,0.0,,0.0,40.7472,-74.00965,0.0,Normal
367658890,2020-01-01 00:00:09,30.07451,-90.89992,0.0,219.2,511.0,0.0,,0.0,0.0,,0.0,30.07451,-90.89992,0.0,Normal
367657950,2020-01-01 00:00:09,30.61851,-81.48104,6.0,171.5,174.0,0.0,,0.0,0.0,,0.0,30.61851,-81.48104,0.0,Normal
367711450,2020-01-01 00:00:09,29.7393,-94.08708,5.9,51.3,511.0,0.0,,0.0,0.0,,0.0,29.7393,-94.08708,0.0,Normal
367709050,2020-01-01 00:00:09,47.66728,-122.388,0.0,338.9,30.0,0.0,,0.0,0.0,,0.0,47.66728,-122.388,0.0,Normal
367664899,2020-01-01 00:00:09,36.20845,-89.67314,0.0,250.4,511.0,0.0,,0.0,0.0,,0.0,36.20845,-89.67314,0.0,Normal
368056670,2020-01-01 00:00:09,28.01217,-82.79283,0.1,240.7,16.0,0.0,,0.0,0.0,,0.0,28.01217,-82.79283,0.0,Normal
366978910,2020-01-01 00:00:09,29.95362,-90.16156,2.3,222.1,511.0,0.0,,0.0,0.0,,0.0,29.95362,-90.16156,0.0,Normal
338170261,2020-01-01 00:00:09,32.72387,-117.2244,0.1,116.3,511.0,0.0,,0.0,0.0,,0.0,32.72387,-117.2244,0.0,Normal
367702360,2020-01-01 00:00:09,37.01214,-89.16785,0.0,10.8,322.0,0.0,,0.0,0.0,,0.0,37.01214,-89.16785,0.0,Normal
367556370,2020-01-01 00:00:09,37.94182,-87.60848,3.2,30.2,31.0,0.0,,0.0,0.0,,0.0,37.94182,-87.60848,0.0,Normal
367141080,2020-01-01 00:00:09,30.05148,-90.64346,0.0,246.2,295.0,0.0,,0.0,0.0,,0.0,30.05148,-90.64346,0.0,Normal
371475000,2020-01-01 00:00:09,36.86418,-75.71377,0.2,338.6,113.0,0.0,,0.0,0.0,,0.0,36.86418,-75.71377,0.0,Normal
367056452,2020-01-01 00:00:09,48.5215,-122.61064,0.0,287.2,358.0,0.0,,0.0,0.0,,0.0,48.5215,-122.61064,0.0,Normal
367308610,2020-01-01 00:00:09,33.77176,-118.21154,0.0,307.4,153.0,0.0,,0.0,0.0,,0.0,33.77176,-118.21154,0.0,Normal
368014250,2020-01-01 00:00:09,30.27669,-91.17073,0.7,235.2,511.0,0.0,,0.0,0.0,,0.0,30.27669,-91.17073,0.0,Normal
367140970,2020-01-01 00:00:09,29.80389,-93.34519,0.0,231.9,511.0,0.0,,0.0,0.0,,0.0,29.80389,-93.34519,0.0,Normal
366941860,2020-01-01 00:00:09,29.79709,-91.81681,0.0,189.2,511.0,0.0,,0.0,0.0,,0.0,29.79709,-91.81681,0.0,Normal
338181167,2020-01-01 00:00:09,33.60497,-117.88483,0.0,40.0,511.0,0.0,,0.0,0.0,,0.0,33.60497,-117.88483,0.0,Normal
368009880,2020-01-01 00:00:09,41.4554,-88.168,0.0,280.1,511.0,0.0,,0.0,0.0,,0.0,41.4554,-88.168,0.0,Normal
367492110,2020-01-01 00:00:09,29.56084,-90.38979,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,29.56084,-90.38979,0.0,Normal
372008000,2020-01-01 00:00:09,32.83597,-79.89073,0.0,76.0,21.0,0.0,,0.0,0.0,,0.0,32.83597,-79.89073,0.0,Normal
368090830,2020-01-01 00:00:09,27.84021,-97.08356,4.8,88.3,511.0,0.0,,0.0,0.0,,0.0,27.84021,-97.08356,0.0,Normal
304846000,2020-01-01 00:00:09,23.4125,-84.995,11.2,84.0,77.0,0.0,,0.0,0.0,,0.0,23.4125,-84.995,0.0,Normal
366950020,2020-01-01 00:00:09,38.09982,-122.26292,0.0,46.9,60.0,0.0,,0.0,0.0,,0.0,38.09982,-122.26292,0.0,Normal
367553360,2020-01-01 00:00:09,29.43834,-92.10072,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,29.43834,-92.10072,0.0,Normal
367142710,2020-01-01 00:00:09,37.04221,-89.1823,0.0,256.1,511.0,0.0,,0.0,0.0,,0.0,37.04221,-89.1823,0.0,Normal
367331330,2020-01-01 00:00:09,37.82839,-76.27863,0.0,213.5,511.0,0.0,,0.0,0.0,,0.0,37.82839,-76.27863,0.0,Normal
366999450,2020-01-01 00:00:09,33.25252,-87.44825,0.0,269.1,511.0,0.0,,0.0,0.0,,0.0,33.25252,-87.44825,0.0,Normal
319121000,2020-01-01 00:00:09,29.74481,-95.09979,0.0,162.2,319.0,0.0,,0.0,0.0,,0.0,29.74481,-95.09979,0.0,Normal
538008219,2020-01-01 00:00:09,26.12188,-79.36106,14.9,218.5,215.0,0.0,,0.0,0.0,,0.0,26.12188,-79.36106,0.0,Normal
367661820,2020-01-01 00:00:09,40.64836,-80.38413,0.4,338.8,68.0,0.0,,0.0,0.0,,0.0,40.64836,-80.38413,0.0,Normal
367789860,2020-01-01 00:00:09,35.52344,-95.12583,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,35.52344,-95.12583,0.0,Normal
308371000,2020-01-01 00:00:09,32.10587,-119.50715,1.0,113.0,52.0,0.0,,0.0,0.0,,0.0,32.10587,-119.50715,0.0,Normal
249007000,2020-01-01 00:00:09,28.62144,-95.31842,12.9,57.1,56.0,0.0,,0.0,0.0,,0.0,28.62144,-95.31842,0.0,Normal
367494020,2020-01-01 00:00:09,48.52083,-122.61742,0.0,324.3,253.0,0.0,,0.0,0.0,,0.0,48.52083,-122.61742,0.0,Normal
367756350,2020-01-01 00:00:09,36.87716,-76.34389,1.3,93.5,80.0,0.0,,0.0,0.0,,0.0,36.87716,-76.34389,0.0,Normal
367492140,2020-01-01 00:00:09,36.89777,-76.3475,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,36.89777,-76.3475,0.0,Normal
338575000,2020-01-01 00:00:09,28.89943,-90.0267,0.0,39.7,170.0,0.0,,0.0,0.0,,0.0,28.89943,-90.0267,0.0,Normal
368005890,2020-01-01 00:00:09,36.96382,-89.09444,0.0,266.7,511.0,0.0,,0.0,0.0,,0.0,36.96382,-89.09444,0.0,Normal
367314440,2020-01-01 00:00:09,40.08299,-74.86369,4.9,229.0,240.0,0.0,,0.0,0.0,,0.0,40.08299,-74.86369,0.0,Normal
367151450,2020-01-01 00:00:09,29.36185,-94.77983,0.0,54.1,511.0,0.0,,0.0,0.0,,0.0,29.36185,-94.77983,0.0,Normal
304846000,2020-01-01 00:00:09,24.4125,-83.995,11.2,84.0,77.0,11.2,11.2,-206.39999999999998,7.633333333333333,3.399999999999999,-9.666666666666666,24.41255510378776,-83.9949296329768,8.937530631643683e-05,Spoofed
303328000,2020-01-01 00:00:09,58.77835,-151.41456,0.0,290.4,511.0,0.0,-11.7,149.49999999999997,4.233333333333333,-3.7666666666666675,1.1333333333333258,58.77827846075005,-151.41449736863527,9.508181808969064e-05,Spoofed
309518000,2020-01-01 00:00:09,30.61661,-92.31352,11.7,140.9,141.0,11.7,10.7,27.900000000000006,8.0,1.1333333333333322,-65.76666666666667,30.616433278870996,-92.31341044196806,0.0002079262364368898,Spoofed
367007750,2020-01-01 00:00:09,29.31036,-89.3217,2.8,203.0,511.0,0.0,,0.0,0.0,,0.0,29.31036,-89.3217,0.0,Normal
367391260,2020-01-01 00:00:09,29.34376,-94.77702,10.4,149.6,511.0,0.0,,0.0,0.0,,0.0,29.34376,-94.77702,0.0,Normal
367349860,2020-01-01 00:00:09,38.98914,-75.13212,9.4,337.2,337.0,0.0,,0.0,0.0,,0.0,38.98914,-75.13212,0.0,Normal
367349170,2020-01-01 00:00:09,40.5429,-74.25317,0.0,278.6,511.0,0.0,,0.0,0.0,,0.0,40.5429,-74.25317,0.0,Normal
367003790,2020-01-01 00:00:09,29.58047,-90.71604,0.4,360.0,511.0,0.0,,0.0,0.0,,0.0,29.58047,-90.71604,0.0,Normal
367008520,2020-01-01 00:00:09,29.26669,-89.35504,0.0,229.2,511.0,0.0,,0.0,0.0,,0.0,29.26669,-89.35504,0.0,Normal
368002250,2020-01-01 00:00:09,34.61614,-92.16059,4.7,320.4,511.0,0.0,,0.0,0.0,,0.0,34.61614,-92.16059,0.0,Normal
338118674,2020-01-01 00:00:09,33.72624,-118.26904,0.1,179.8,241.0,0.0,,0.0,0.0,,0.0,33.72624,-118.26904,0.0,Normal
316005725,2020-01-01 00:00:09,49.31351965931864,-123.03739034068137,11.7,287.2,511.0,11.7,0.5,203.2,10.2,1.533333333333333,74.63333333333334,49.313461317582295,-123.03735892242679,6.626360177471747e-05,Spoofed
367586370,2020-01-01 00:00:09,28.98726,-90.20145,0.0,226.7,511.0,0.0,,0.0,0.0,,0.0,28.98726,-90.20145,0.0,Normal
338158011,2020-01-01 00:00:09,41.7709,-70.50301,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,41.7709,-70.50301,0.0,Normal
367525380,2020-01-01 00:00:09,34.78736,-87.6231,0.0,329.2,173.0,0.0,,0.0,0.0,,0.0,34.78736,-87.6231,0.0,Normal
477213300,2020-01-01 00:00:09,54.11596,-162.47595,9.6,282.5,284.0,0.0,,0.0,0.0,,0.0,54.11596,-162.47595,0.0,Normal
367004260,2020-01-01 00:00:09,33.74263,-118.16136,0.0,202.4,511.0,0.0,,0.0,0.0,,0.0,33.74263,-118.16136,0.0,Normal
367745620,2020-01-01 00:00:09,29.72572,-93.86953,0.0,304.9,511.0,0.0,,0.0,0.0,,0.0,29.72572,-93.86953,0.0,Normal
367798350,2020-01-01 00:00:09,27.85353,-97.17391,0.0,28.0,181.0,0.0,,0.0,0.0,,0.0,27.85353,-97.17391,0.0,Normal
367189280,2020-01-01 00:00:09,57.7783,-152.41433,0.0,311.1,511.0,0.0,,0.0,0.0,,0.0,57.7783,-152.41433,0.0,Normal
367744570,2020-01-01 00:00:09,37.08332,-89.15985,0.0,341.0,35.0,0.0,,0.0,0.0,,0.0,37.08332,-89.15985,0.0,Normal
367628190,2020-01-01 00:00:09,30.37707,-91.32433,0.3,359.9,0.0,0.0,,0.0,0.0,,0.0,30.37707,-91.32433,0.0,Normal
477444700,2020-01-01 00:00:09,48.13345,-123.41942,0.1,123.0,98.0,0.0,,0.0,0.0,,0.0,48.13345,-123.41942,0.0,Normal
316003515,2020-01-01 00:00:09,49.14108,-123.34183,11.2,160.0,162.0,0.0,,0.0,0.0,,0.0,49.14108,-123.34183,0.0,Normal
367633270,2020-01-01 00:00:09,30.04913,-90.50847,4.8,71.1,247.0,0.0,,0.0,0.0,,0.0,30.04913,-90.50847,0.0,Normal
367744170,2020-01-01 00:00:09,47.6589,-122.38134,0.0,332.6,182.0,0.0,,0.0,0.0,,0.0,47.6589,-122.38134,0.0,Normal
367709810,2020-01-01 00:00:09,41.62927,-88.06227,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,41.62927,-88.06227,0.0,Normal
367533930,2020-01-01 00:00:09,30.05935,-93.44973,6.5,86.1,86.0,0.0,,0.0,0.0,,0.0,30.05935,-93.44973,0.0,Normal
255805867,2020-01-01 00:00:09,34.75394,-117.23374,0.0,10.9,250.0,0.0,-11.2,-73.1,3.733333333333334,-3.9000000000000004,-43.333333333333336,34.75401191997991,-117.23376336078677,7.561884598869698e-05,Spoofed
367006770,2020-01-01 00:00:09,32.70181,-117.15879,0.0,322.6,73.0,0.0,,0.0,0.0,,0.0,32.70181,-117.15879,0.0,Normal
367801000,2020-01-01 00:00:09,29.95749,-90.03221,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,29.95749,-90.03221,0.0,Normal
355068000,2020-01-01 00:00:09,26.09235,-80.11331,4.9,42.1,511.0,0.0,,0.0,0.0,,0.0,26.09235,-80.11331,0.0,Normal
367343530,2020-01-01 00:00:09,37.05259,-89.17494,0.0,84.2,511.0,0.0,,0.0,0.0,,0.0,37.05259,-89.17494,0.0,Normal
366954170,2020-01-01 00:00:09,29.86585,-89.93284,0.0,78.9,511.0,0.0,,0.0,0.0,,0.0,29.86585,-89.93284,0.0,Normal
367638240,2020-01-01 00:00:09,38.24297,-90.36645,4.3,349.0,511.0,0.0,,0.0,0.0,,0.0,38.24297,-90.36645,0.0,Normal
303328000,2020-01-01 00:00:09,57.77835,-152.41456,0.0,290.4,511.0,0.0,,0.0,0.0,,0.0,57.77835,-152.41456,0.0,Normal
367512340,2020-01-01 00:00:09,29.81594,-92.04036,4.3,251.0,252.0,0.0,,0.0,0.0,,0.0,29.81594,-92.04036,0.0,Normal
369053000,2020-01-01 00:00:09,26.93683,-80.05291,0.1,337.6,10.0,0.0,,0.0,0.0,,0.0,26.93683,-80.05291,0.0,Normal
367002210,2020-01-01 00:00:09,46.20114,-123.38692,0.0,327.4,238.0,0.0,,0.0,0.0,,0.0,46.20114,-123.38692,0.0,Normal
316013688,2020-01-01 00:00:09,49.31531426853708,-123.01218573146292,0.1,335.3,183.0,0.1,0.1,11.199999999999989,3.933333333333333,-3.6999999999999997,83.7666666666667,49.31529116132607,-123.01216896126519,2.8551405087658226e-05,Spoofed
319121000,2020-01-01 00:00:09,29.768657695390782,-95.07594230460921,0.0,162.2,319.0,0.0,-13.6,47.19999999999999,4.533333333333333,-4.366666666666667,-59.033333333333324,29.768681474088403,-95.07591883448418,3.341067538115955e-05,Spoofed
366972850,2020-01-01 00:00:09,48.39864,-122.49656,0.0,152.8,511.0,0.0,,0.0,0.0,,0.0,48.39864,-122.49656,0.0,Normal
367387350,2020-01-01 00:00:09,25.77589,-80.14804,4.7,160.5,511.0,0.0,,0.0,0.0,,0.0,25.77589,-80.14804,0.0,Normal
368106020,2020-01-01 00:00:09,32.72648,-117.18871,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,32.72648,-117.18871,0.0,Normal
367649320,2020-01-01 00:00:09,48.538,-123.01235,7.2,190.6,189.0,0.0,,0.0,0.0,,0.0,48.538,-123.01235,0.0,Normal
367484040,2020-01-01 00:00:09,29.68395,-91.14818,0.0,261.2,511.0,0.0,,0.0,0.0,,0.0,29.68395,-91.14818,0.0,Normal
367115000,2020-01-01 00:00:09,40.6414,-74.12026,0.0,173.3,166.0,0.0,,0.0,0.0,,0.0,40.6414,-74.12026,0.0,Normal
316028326,2020-01-01 00:00:09,43.92401,-66.81344,13.1,339.3,349.0,0.0,,0.0,0.0,,0.0,43.92401,-66.81344,0.0,Normal
338246396,2020-01-01 00:00:09,37.85233,-122.47114,3.1,71.2,511.0,0.0,,0.0,0.0,,0.0,37.85233,-122.47114,0.0,Normal
368584000,2020-01-01 00:00:09,30.42731,-89.05653,0.1,271.5,87.0,0.0,,0.0,0.0,,0.0,30.42731,-89.05653,0.0,Normal
316005725,2020-01-01 00:00:09,49.29869,-123.05222,11.7,287.2,511.0,0.0,,0.0,0.0,,0.0,49.29869,-123.05222,0.0,Normal
367002580,2020-01-01 00:00:09,30.21195,-91.31874,0.0,19.7,511.0,0.0,,0.0,0.0,,0.0,30.21195,-91.31874,0.0,Normal
368106340,2020-01-01 00:00:09,38.81788,-90.11816,0.0,262.6,355.0,0.0,,0.0,0.0,,0.0,38.81788,-90.11816,0.0,Normal
367003220,2020-01-01 00:00:09,29.82226,-90.06588,4.6,40.8,511.0,0.0,,0.0,0.0,,0.0,29.82226,-90.06588,0.0,Normal
304846000,2020-01-01 00:00:09,23.420415831663327,-84.98708416833668,11.2,84.0,77.0,11.2,3.499999999999999,-102.1,8.666666666666666,-2.033333333333334,-78.2333333333333,23.42043540049999,-84.98718086466964,9.865657695415889e-05,Spoofed
316001223,2020-01-01 00:00:09,48.71051154308617,-123.53159845691383,0.0,324.1,163.0,0.0,-11.7,36.900000000000034,7.633333333333333,-2.566666666666667,46.00000000000002,48.71043214111737,-123.53174931882828,0.0001704816408885229,Spoofed
367705140,2020-01-01 00:00:09,29.94462,-90.01459,0.0,307.1,302.0,0.0,,0.0,0.0,,0.0,29.94462,-90.01459,0.0,Normal
303328000,2020-01-01 00:00:09,57.785013326653306,-152.4078966733467,0.0,290.4,511.0,0.0,0.0,128.2,4.533333333333333,-5.921189464667501e-16,96.40000000000002,57.78494407797431,-152.40792782442173,7.593266108010144e-05,Spoofed
366989950,2020-01-01 00:00:09,34.61619,-90.58772,3.8,327.7,348.0,0.0,,0.0,0.0,,0.0,34.61619,-90.58772,0.0,Normal
367189020,2020-01-01 00:00:09,29.74994,-95.16677,0.0,175.6,511.0,0.0,,0.0,0.0,,0.0,29.74994,-95.16677,0.0,Normal
338302249,2020-01-01 00:00:09,34.24428,-119.26308,0.0,165.5,511.0,0.0,,0.0,0.0,,0.0,34.24428,-119.26308,0.0,Normal
205460000,2020-01-01 00:00:09,25.283431002004008,-90.92693899799599,13.6,115.0,111.0,13.6,13.6,113.8,8.9,4.199999999999999,0.6666666666666808,25.283695788685346,-90.92689837673248,0.0002678844408755254,Spoofed
205460000,2020-01-01 00:00:09,25.28293,-90.92744,13.6,115.0,111.0,0.0,,0.0,0.0,,0.0,25.28293,-90.92744,0.0,Normal
367642530,2020-01-01 00:00:09,33.74216,-118.2746,0.0,232.3,511.0,0.0,,0.0,0.0,,0.0,33.74216,-118.2746,0.0,Normal
367388580,2020-01-01 00:00:09,35.18031,-93.13071,4.9,328.3,511.0,0.0,,0.0,0.0,,0.0,35.18031,-93.13071,0.0,Normal
338184034,2020-01-01 00:00:09,25.08707,-80.44106,1.3,123.9,511.0,0.0,,0.0,0.0,,0.0,25.08707,-80.44106,0.0,Normal
366961419,2020-01-01 00:00:09,36.75391,-89.11783,0.0,149.9,511.0,0.0,,0.0,0.0,,0.0,36.75391,-89.11783,0.0,Normal
367015310,2020-01-01 00:00:09,30.65709,-88.04519,0.0,359.2,511.0,0.0,,0.0,0.0,,0.0,30.65709,-88.04519,0.0,Normal
367513120,2020-01-01 00:00:09,45.61472,-121.13986,0.0,211.2,199.0,0.0,,0.0,0.0,,0.0,45.61472,-121.13986,0.0,Normal
367622520,2020-01-01 00:00:09,29.75824,-95.09794,0.0,320.6,24.0,0.0,,0.0,0.0,,0.0,29.75824,-95.09794,0.0,Normal
316031481,2020-01-01 00:00:09,49.28997,-122.95552,0.0,1.2,511.0,0.0,,0.0,0.0,,0.0,49.28997,-122.95552,0.0,Normal
367767480,2020-01-01 00:00:09,29.31222,-94.80234,0.0,225.1,511.0,0.0,,0.0,0.0,,0.0,29.31222,-94.80234,0.0,Normal
367482970,2020-01-01 00:00:09,30.03867,-90.67849,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,30.03867,-90.67849,0.0,Normal
367412630,2020-01-01 00:00:09,40.14755,-80.70133,1.2,18.8,511.0,0.0,,0.0,0.0,,0.0,40.14755,-80.70133,0.0,Normal
367464840,2020-01-01 00:00:09,29.68444,-89.96956,0.0,133.1,511.0,0.0,,0.0,0.0,,0.0,29.68444,-89.96956,0.0,Normal
538003993,2020-01-01 00:00:09,35.80098,-74.65578,18.8,202.9,205.0,0.0,,0.0,0.0,,0.0,35.80098,-74.65578,0.0,Normal
368075450,2020-01-01 00:00:09,29.46767,-94.6464,3.7,242.2,241.0,0.0,,0.0,0.0,,0.0,29.46767,-94.6464,0.0,Normal
367719100,2020-01-01 00:00:09,37.82176,-122.31095,0.1,308.1,294.0,0.0,,0.0,0.0,,0.0,37.82176,-122.31095,0.0,Normal
366997360,2020-01-01 00:00:09,29.31204,-94.8054,0.0,3.4,175.0,0.0,,0.0,0.0,,0.0,29.31204,-94.8054,0.0,Normal
316001252,2020-01-01 00:00:09,48.68899,-123.40944,0.0,6.3,246.0,0.0,,0.0,0.0,,0.0,48.68899,-123.40944,0.0,Normal
368102360,2020-01-01 00:00:09,38.5821,-90.21404,6.2,42.1,511.0,0.0,,0.0,0.0,,0.0,38.5821,-90.21404,0.0,Normal
367685470,2020-01-01 00:00:09,38.42673,-82.60048,3.9,182.0,511.0,0.0,,0.0,0.0,,0.0,38.42673,-82.60048,0.0,Normal
367082430,2020-01-01 00:00:09,33.21636,-87.56919,0.0,193.6,67.0,0.0,,0.0,0.0,,0.0,33.21636,-87.56919,0.0,Normal
367082610,2020-01-01 00:00:09,57.77742,-152.41525,0.0,309.0,18.0,0.0,,0.0,0.0,,0.0,57.77742,-152.41525,0.0,Normal
316001223,2020-01-01 00:00:09,48.69974,-123.54237,0.0,324.1,163.0,0.0,,0.0,0.0,,0.0,48.69974,-123.54237,0.0,Normal
249007000,2020-01-01 00:00:09,28.626149418837674,-95.31371058116233,12.9,57.1,56.0,12.9,12.9,-89.80000000000001,4.3,4.3,-35.03333333333331,28.62611892077664,-95.31372727004894,3.4765653500392265e-05,Spoofed
308371000,2020-01-01 00:00:09,32.114286833667336,-119.49873316633266,1.0,113.0,52.0,1.0,-17.8,-179.39999999999998,6.6000000000000005,0.3333333333333333,34.03333333333334,32.11441300774643,-119.49872172319436,0.00012669192416545828,Spoofed
367177370,2020-01-01 00:00:09,40.73562,-73.94266,0.2,252.7,256.0,0.0,,0.0,0.0,,0.0,40.73562,-73.94266,0.0,Normal
366919210,2020-01-01 00:00:09,37.06673,-89.25386,1.4,342.6,338.0,0.0,,0.0,0.0,,0.0,37.06673,-89.25386,0.0,Normal
367784920,2020-01-01 00:00:09,42.35611,-71.04879,0.0,233.4,511.0,0.0,,0.0,0.0,,0.0,42.35611,-71.04879,0.0,Normal
368922000,2020-01-01 00:00:09,32.85026,-79.94029,0.0,0.0,55.0,0.0,,0.0,0.0,,0.0,32.85026,-79.94029,0.0,Normal
367588010,2020-01-01 00:00:09,28.97035,-95.28157,4.1,206.0,209.0,0.0,,0.0,0.0,,0.0,28.97035,-95.28157,0.0,Normal
636013689,2020-01-01 00:00:09,34.10737,-119.42158,7.6,285.2,284.0,0.0,,0.0,0.0,,0.0,34.10737,-119.42158,0.0,Normal
366929780,2020-01-01 00:00:09,57.77856,-152.41422,0.0,296.4,511.0,0.0,,0.0,0.0,,0.0,57.77856,-152.41422,0.0,Normal
367072930,2020-01-01 00:00:09,29.94661,-91.85252,0.0,206.3,511.0,0.0,,0.0,0.0,,0.0,29.94661,-91.85252,0.0,Normal
368039240,2020-01-01 00:00:09,35.08336,-90.14208,0.0,17.9,511.0,0.0,,0.0,0.0,,0.0,35.08336,-90.14208,0.0,Normal
367469020,2020-01-01 00:00:09,34.16403,-91.6788,0.0,157.6,511.0,0.0,,0.0,0.0,,0.0,34.16403,-91.6788,0.0,Normal
367305420,2020-01-01 00:00:09,31.14347,-81.49678,0.0,310.6,511.0,0.0,,0.0,0.0,,0.0,31.14347,-81.49678,0.0,Normal
367410990,2020-01-01 00:00:09,30.33875,-88.50759,0.0,275.1,511.0,0.0,,0.0,0.0,,0.0,30.33875,-88.50759,0.0,Normal
367324000,2020-01-01 00:00:09,57.77763,-152.41628,0.0,11.3,511.0,0.0,,0.0,0.0,,0.0,57.77763,-152.41628,0.0,Normal
369980000,2020-01-01 00:00:09,37.78092,-122.25123,0.0,37.0,307.0,0.0,,0.0,0.0,,0.0,37.78092,-122.25123,0.0,Normal
367578810,2020-01-01 00:00:09,40.04696,-80.73085,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,40.04696,-80.73085,0.0,Normal
636015250,2020-01-01 00:00:09,28.30693,-96.04646,12.1,111.1,109.0,0.0,,0.0,0.0,,0.0,28.30693,-96.04646,0.0,Normal
367467120,2020-01-01 00:00:09,33.84181,-118.39219,0.1,207.8,511.0,0.0,,0.0,0.0,,0.0,33.84181,-118.39219,0.0,Normal
246100000,2020-01-01 00:00:09,24.64023771543086,-84.17188228456914,18.8,292.4,291.0,18.8,18.8,73.19999999999999,6.266666666666667,6.233333333333333,-14.300000000000002,24.64029407115751,-84.1719377658405,7.908311702170812e-05,Spoofed
367564890,2020-01-01 00:00:09,28.4126,-80.61994,0.1,153.4,511.0,0.0,,0.0,0.0,,0.0,28.4126,-80.61994,0.0,Normal
367083060,2020-01-01 00:00:09,38.96683,-76.47751,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,38.96683,-76.47751,0.0,Normal
368073550,2020-01-01 00:00:09,29.94985,-90.02135,19.6,299.4,511.0,0.0,,0.0,0.0,,0.0,29.94985,-90.02135,0.0,Normal
367456960,2020-01-01 00:00:09,34.72421,-90.48973,4.9,105.4,88.0,0.0,,0.0,0.0,,0.0,34.72421,-90.48973,0.0,Normal
367095450,2020-01-01 00:00:09,35.11724,-90.10819,0.1,198.0,511.0,0.0,,0.0,0.0,,0.0,35.11724,-90.10819,0.0,Normal
367595710,2020-01-01 00:00:09,29.3239,-94.78334,0.0,152.0,511.0,0.0,,0.0,0.0,,0.0,29.3239,-94.78334,0.0,Normal
367451080,2020-01-01 00:00:09,40.51297,-80.12485,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,40.51297,-80.12485,0.0,Normal
367419080,2020-01-01 00:00:09,40.67125,-74.08644,0.0,166.3,178.0,0.0,,0.0,0.0,,0.0,40.67125,-74.08644,0.0,Normal
244180416,2020-01-01 00:00:09,26.76286741482966,-80.03944258517033,0.0,146.9,511.0,0.0,0.0,-143.49999999999997,0.0,-4.533333333333334,10.633333333333354,26.762892960454465,-80.03956188954852,0.00012200866199389282,Spoofed
338139461,2020-01-01 00:00:09,37.3354,-77.26009,0.0,265.2,511.0,0.0,,0.0,0.0,,0.0,37.3354,-77.26009,0.0,Normal
367767430,2020-01-01 00:00:09,46.78369,-90.79731,9.2,348.1,511.0,0.0,,0.0,0.0,,0.0,46.78369,-90.79731,0.0,Normal
338087003,2020-01-01 00:00:09,29.70994,-94.99768,0.0,236.3,511.0,0.0,,0.0,0.0,,0.0,29.70994,-94.99768,0.0,Normal
